x = 97.78597, y = -5.126096, z = 34.945, angle = -80.78, collision = h0000B0
x = 151.2972, y = -61.75099, z = -71.12283, angle = -77.53088, collision = h0013B0
x = 152.7523, y = -61.61823, z = -71.43386, angle = -76.15411, collision = h0013B0
x = 154.0532, y = -61.50278, z = -71.61771, angle = -112.5873, collision = h0013B0
x = 155.2684, y = -61.16399, z = -70.87775, angle = -154.9711, collision = h0013B0
x = 155.8064, y = -61.39905, z = -69.67368, angle = -166.1999, collision = h0013B0
x = 156.0525, y = -61.55118, z = -68.22169, angle = 171.7189, collision = h0013B0
x = 155.8766, y = -61.51694, z = -67.07827, angle = 170.6086, collision = h0021B0
x = 155.6932, y = -61.01927, z = -65.97275, angle = 170.9773, collision = h0021B0
x = 155.5374, y = -60.97242, z = -64.95605, angle = -178.5304, collision = h0021B0
x = 155.6012, y = -60.81236, z = -63.645, angle = -149.9595, collision = h0021B0
x = 156.2258, y = -60.64554, z = -62.48325, angle = -166.2253, collision = h0021B0
x = 156.3789, y = -60.53893, z = -61.2593, angle = 107.4154, collision = h0021B0
x = 155.3792, y = -60.71103, z = -60.77256, angle = 62.48868, collision = h0021B0
x = 154.2282, y = -61.05736, z = -61.36964, angle = 36.5116, collision = h0021B0
x = 153.3556, y = -61.37895, z = -62.56932, angle = 67.46127, collision = h0021B0
x = 152.2283, y = -61.46041, z = -63.03358, angle = 134.5945, collision = h0021B0
x = 151.1389, y = -61.60456, z = -62.05908, angle = 138.6022, collision = h0021B0
x = 150.2591, y = -61.59494, z = -61.07148, angle = 139.8531, collision = h0021B0
x = 149.4441, y = -61.93121, z = -59.84856, angle = -167.8826, collision = h0021B0
x = 149.84, y = -62.25171, z = -58.70668, angle = -120.8753, collision = h0021B0
x = 150.8814, y = -62.28437, z = -57.71201, angle = -178.0711, collision = h0021B0
x = 150.7041, y = -62.37423, z = -56.5181, angle = 103.1718, collision = h0021B0
x = 149.2799, y = -62.52791, z = -56.20623, angle = 89.68591, collision = h0021B0
x = 147.9573, y = -62.65845, z = -56.21886, angle = 98.38029, collision = h0021B0
x = 146.5225, y = -62.80251, z = -55.89233, angle = 127.2674, collision = h0021B0
x = 145.4982, y = -62.9091, z = -55.0615, angle = 173.4573, collision = h0021B0
x = 145.5214, y = -62.99574, z = -53.66492, angle = -136.5682, collision = h0021B0
x = 146.4814, y = -62.98837, z = -52.79952, angle = -101.7222, collision = h0021B0
x = 147.9315, y = -62.7964, z = -52.46967, angle = -107.4651, collision = h0021B0
x = 149.188, y = -62.59087, z = -52.06143, angle = -128.0899, collision = h0021B0
x = 150.1769, y = -62.28798, z = -51.01397, angle = 153.3267, collision = h0021B0
x = 149.5746, y = -62.39148, z = -49.95939, angle = 104.6906, collision = h0021B0
x = 148.145, y = -62.63031, z = -49.54871, angle = 104.4553, collision = h0021B0
x = 146.8502, y = -62.80236, z = -49.31479, angle = 100.2814, collision = h0021B0
x = 145.4182, y = -62.93849, z = -49.00131, angle = 174.1964, collision = h0021B0
x = 145.2691, y = -62.96001, z = -47.84957, angle = -142.9556, collision = h0021B0
x = 146.2909, y = -62.90802, z = -46.82237, angle = -81.69044, collision = h0021B0
x = 147.5555, y = -62.7913, z = -47.06138, angle = -63.19407, collision = h0021B0
x = 148.8907, y = -62.64127, z = -47.71719, angle = -71.31399, collision = h0021B0
x = 150.1518, y = -62.53164, z = -47.9659, angle = -135.5574, collision = h0021B0
x = 151.0608, y = -62.25645, z = -47.0171, angle = -179.824, collision = h0021B0
x = 151.2206, y = -62.41231, z = -45.93224, angle = 136.2767, collision = h0021B0
x = 150.2686, y = -62.82191, z = -45.07043, angle = 108.8955, collision = h0021B0
x = 148.8607, y = -62.97105, z = -44.59007, angle = 88.21413, collision = h0021B0
x = 147.5499, y = -63.05579, z = -44.64339, angle = 89.76389, collision = h0021B0
x = 146.4126, y = -63.15053, z = -44.17597, angle = -133.5001, collision = h0021B0
x = 147.2872, y = -63.18306, z = -43.25377, angle = -119.5893, collision = h0021B0
x = 148.5886, y = -63.24369, z = -42.53823, angle = -80.8809, collision = h0021B0
x = 149.897, y = -63.06794, z = -42.63297, angle = -132.6996, collision = h0021B0
x = 150.8656, y = -62.98099, z = -41.62207, angle = 139.4235, collision = h0021B0
x = 150.0417, y = -63.09393, z = -40.68832, angle = 119.8393, collision = h0021B0
x = 148.8949, y = -63.10561, z = -39.7949, angle = -162.2696, collision = h0021B0
x = 149.3472, y = -62.85657, z = -38.69903, angle = -115.3726, collision = h0021B0
x = 150.4386, y = -62.5023, z = -38.00065, angle = 147.7887, collision = h0021B0
x = 149.8595, y = -62.54437, z = -36.75636, angle = 122.3362, collision = h0021B0
x = 148.7099, y = -62.62331, z = -35.83109, angle = 165.4527, collision = h0021B0
x = 148.4622, y = -62.49908, z = -34.57831, angle = -134.759, collision = h0021B0
x = 149.5262, y = -62.3674, z = -33.59803, angle = -102.383, collision = h0021B0
x = 150.8136, y = -62.38467, z = -33.3616, angle = -128.878, collision = h0021B0
x = 151.8827, y = -62.22649, z = -32.46101, angle = -94.56945, collision = h0021B0
x = 153.0567, y = -62.117, z = -32.37535, angle = -34.18293, collision = h0021B0
x = 153.7514, y = -61.84149, z = -33.28323, angle = -81.36333, collision = h0021B0
x = 155.1653, y = -61.87965, z = -33.10671, angle = -135.4102, collision = h0021B0
x = 155.8951, y = -62.4001, z = -31.97055, angle = -165.326, collision = h0021B0
x = 157.0921, y = -62.75776, z = -31.66232, angle = -82.66093, collision = h0021B0
x = 158.4001, y = -62.95172, z = -31.74753, angle = -136.5317, collision = h0021B0
x = 159.1134, y = -63.79391, z = -30.75502, angle = 147.1646, collision = h0021B0
x = 158.6965, y = -64.01293, z = -29.54528, angle = -128.6301, collision = h0021B0
x = 159.794, y = -64.62568, z = -28.56171, angle = -119.27, collision = h0021B0
x = 160.9088, y = -64.98665, z = -27.86365, angle = 178.4954, collision = h0021B0
x = 160.9945, y = -65.39105, z = -26.39215, angle = -127.1102, collision = h0021B0
x = 161.9724, y = -65.65037, z = -25.55425, angle = -118.5492, collision = h0021B0
x = 163.2543, y = -65.94078, z = -24.80302, angle = -131.1166, collision = h0021B0
x = 164.2133, y = -65.8884, z = -23.89733, angle = -147.7557, collision = h0021B0
x = 165.0109, y = -66.35727, z = -22.62862, angle = -150.3539, collision = h0021B0
x = 165.6117, y = -66.99284, z = -21.45312, angle = -169.8236, collision = h0021B0
x = 165.8088, y = -67.59176, z = -20.48141, angle = -143.2025, collision = h0021B0
x = 166.6073, y = -68.25046, z = -19.23852, angle = -161.8173, collision = h0021B0
x = 167.0267, y = -68.72212, z = -18.00421, angle = 173.9397, collision = h0021B0
x = 166.8874, y = -69.3315, z = -16.69818, angle = 154.2695, collision = h0021B0
x = 166.2093, y = -69.42014, z = -15.38046, angle = 137.4296, collision = h0021B0
x = 164.9898, y = -69.62242, z = -14.94165, angle = 101.9306, collision = h0021B0
x = 163.7173, y = -69.8735, z = -14.95325, angle = 73.88586, collision = h0021B0
x = 163.5635, y = -70.26722, z = -15.95206, angle = 9.279495, collision = h0021B0
x = 163.5215, y = -70.75703, z = -17.07666, angle = -10.48924, collision = h0021B0
x = 163.7975, y = -71.02353, z = -18.36901, angle = -12.2693, collision = h0021B0
x = 163.9793, y = -71.58878, z = -19.83345, angle = 18.22366, collision = h0021B0
x = 163.6019, y = -72.0542, z = -21.09962, angle = -12.72468, collision = h0021B0
x = 163.9064, y = -72.40392, z = -22.51053, angle = 11.02319, collision = h0021B0
x = 163.6067, y = -72.67856, z = -23.66885, angle = 41.62343, collision = h0021B0
x = 162.6001, y = -73.10556, z = -24.76358, angle = 50.59001, collision = h0021B0
x = 161.7649, y = -73.35438, z = -25.48237, angle = 56.67288, collision = h0021B0
x = 160.7241, y = -73.47555, z = -25.0172, angle = 12.93137, collision = h0021B0
x = 160.314, y = -73.6703, z = -26.12419, angle = -8.637594, collision = h0021B0
x = 159.1892, y = -73.83827, z = -25.9486, angle = 42.00968, collision = h0021B0
x = 158.3575, y = -74.02854, z = -26.71011, angle = 47.02587, collision = h0021B0
x = 157.3142, y = -74.3699, z = -27.75788, angle = 37.136, collision = h0021B0
x = 154.1448, y = -74.6443, z = -28.54419, angle = -137.55, collision = h0021B0
x = 154.84, y = -74.60303, z = -27.7939, angle = -124.4687, collision = h0021B0
x = 156.3056, y = -74.90339, z = -26.60731, angle = -125.6495, collision = h0021B0
x = 157.2811, y = -75.46043, z = -25.87386, angle = -139.0406, collision = h0021B0
x = 158.2426, y = -75.99168, z = -24.74537, angle = -171.0192, collision = h0021B0
x = 158.4777, y = -76.44247, z = -23.45345, angle = -150.5577, collision = h0021B0
x = 159.2778, y = -76.84255, z = -22.28407, angle = -115.0737, collision = h0021B0
x = 160.4715, y = -76.86016, z = -21.72218, angle = -135.5322, collision = h0021B0
x = 160.7258, y = -77.33401, z = -20.49887, angle = 176.7985, collision = h0021B0
x = 160.6368, y = -77.59987, z = -19.18015, angle = -156.6879, collision = h0021B0
x = 161.1543, y = -77.72373, z = -17.86736, angle = 178.0387, collision = h0021B0
x = 161.0632, y = -77.74414, z = -16.66257, angle = 148.1632, collision = h0021B0
x = 167.8367, y = -68.94843, z = -17.31889, angle = -17.5899, collision = h0021B0
x = 157.2699, y = -63.6198, z = -29.56179, angle = 54.2569, collision = h0021B0
x = 156.014, y = -62.97685, z = -30.34583, angle = 101.7671, collision = h0021B0
x = 154.7175, y = -62.72189, z = -30.16552, angle = 53.85453, collision = h0021B0
x = 153.7457, y = -62.45931, z = -30.68674, angle = 53.85453, collision = h0021B0
x = 152.3869, y = -62.18126, z = -30.57922, angle = 57.91216, collision = h0021B0
x = 151.3134, y = -62.31588, z = -31.15335, angle = 36.71664, collision = h0021B0
x = 152.3518, y = -62.11043, z = -33.61081, angle = 30.21712, collision = h0021B0
x = 151.6444, y = -62.24407, z = -34.69845, angle = 65.17253, collision = h0021B0
x = 150.6422, y = -62.41685, z = -35.41113, angle = 27.78515, collision = h0021B0
x = 148.3671, y = -62.90508, z = -45.4962, angle = 19.59451, collision = h0021B0
x = 147.5464, y = -62.76237, z = -48.10206, angle = -3.282616, collision = h0021B0
x = 147.7362, y = -62.53535, z = -50.48042, angle = -10.61267, collision = h0021B0
x = 148.5653, y = -62.62247, z = -53.78911, angle = -21.69293, collision = h0021B0
x = 149.1154, y = -62.54745, z = -55.15826, angle = -19.46205, collision = h0021B0
x = 151.0977, y = -62.07817, z = -58.72863, angle = -55.49996, collision = h0021B0
x = 152.3504, y = -61.81074, z = -59.51829, angle = -66.95014, collision = h0021B0
x = 153.5814, y = -61.27978, z = -59.98615, angle = -89.92917, collision = h0021B0
x = 154.5693, y = -60.6943, z = -60.01277, angle = -108.296, collision = h0021B0
x = 155.4886, y = -60.18935, z = -59.68469, angle = -172.3897, collision = h0021B0
x = 155.7441, y = -59.64301, z = -58.42267, angle = -179.2697, collision = h0021B0
x = 155.7268, y = -59.44497, z = -56.93653, angle = 160.5373, collision = h0021B0
x = 155.2901, y = -59.24929, z = -55.69149, angle = 157.031, collision = h0021B0
x = 154.9322, y = -59.06551, z = -54.2772, angle = -177.347, collision = h0021B0
x = 155.0852, y = -58.7116, z = -52.9684, angle = -152.8815, collision = h0021B0
x = 155.7447, y = -58.40762, z = -51.63601, angle = -151.1865, collision = h0021B0
x = 155.6352, y = -57.95711, z = -49.78534, angle = 106.7141, collision = h0021B0
x = 154.6379, y = -57.88443, z = -49.50397, angle = 132.3883, collision = h0021B0
x = 154.035, y = -57.67807, z = -48.57788, angle = -160.6963, collision = h0021B0
x = 154.6385, y = -56.99795, z = -47.22538, angle = 165.1034, collision = h0021B0
x = 154.3981, y = -56.34682, z = -46.10313, angle = 125.0974, collision = h0021B0
x = 153.1797, y = -55.81826, z = -45.25034, angle = 133.0326, collision = h0021B0
x = 152.3585, y = -55.35861, z = -44.28376, angle = -164.8612, collision = h0021B0
x = 152.7225, y = -54.85985, z = -42.84223, angle = -162.8203, collision = h0021B0
x = 153.0283, y = -54.42512, z = -41.56558, angle = 133.9677, collision = h0021B0
x = 152.4427, y = -53.81203, z = -40.79811, angle = 128.9678, collision = h0021B0
x = 151.4251, y = -53.25767, z = -39.95389, angle = 157.8552, collision = h0021B0
x = 151.0018, y = -52.69989, z = -39.08442, angle = -169.0909, collision = h0021B0
x = 151.141, y = -52.04562, z = -38.10633, angle = -160.22, collision = h0021B0
x = 151.6058, y = -51.55783, z = -36.87049, angle = -147.5829, collision = h0021B0
x = 152.1044, y = -50.61925, z = -35.55382, angle = 175.0532, collision = h0021B0
x = 152.2483, y = -50.30826, z = -34.30847, angle = -123.4071, collision = h0021B0
x = 153.0741, y = -49.87321, z = -33.59682, angle = -145.8789, collision = h0021B0
x = 153.7907, y = -49.48256, z = -32.53781, angle = -95.97163, collision = h0021B0
x = 155.0058, y = -49.03891, z = -32.60722, angle = 5.247539, collision = h0021B0
x = 154.8188, y = -49.21549, z = -33.81828, angle = 71.23981, collision = h0021B0
x = 153.9954, y = -49.49478, z = -34.53984, angle = -5.830816, collision = h0021B0
x = 154.0906, y = -49.5478, z = -35.68553, angle = -22.15103, collision = h0021B0
x = 154.6872, y = -49.7854, z = -36.89832, angle = -57.48032, collision = h0021B0
x = 155.5083, y = -49.80235, z = -37.48364, angle = -60.23136, collision = h0021B0
x = 155.9508, y = -49.51347, z = -36.49992, angle = -177.3644, collision = h0021B0
x = 156.1645, y = -48.82678, z = -35.06874, angle = -154.2962, collision = h0012B0
x = 157.1252, y = -48.43289, z = -34.64869, angle = -42.52211, collision = h0012B0
x = 157.8498, y = -47.99973, z = -35.50991, angle = -34.10688, collision = h0012B0
x = 158.6601, y = -47.56523, z = -36.469, angle = -45.87316, collision = h0012B0
x = 159.828, y = -46.78552, z = -37.30799, angle = -118.1149, collision = h0012B0
x = 160.8658, y = -46.04948, z = -37.81917, angle = 59.19646, collision = h0012B0
x = 159.7545, y = -46.51711, z = -38.55289, angle = -6.633316, collision = h0012B0
x = 159.8104, y = -46.12266, z = -39.71522, angle = 3.930501, collision = h0012B0
x = 159.8484, y = -45.69589, z = -40.90831, angle = -30.76834, collision = h0012B0
x = 160.2341, y = -45.14164, z = -41.78654, angle = -52.85201, collision = h0012B0
x = 160.9754, y = -44.52905, z = -42.41519, angle = 42.71629, collision = h0012B0
x = 160.2841, y = -44.56874, z = -43.20671, angle = 155.1672, collision = h0012B0
x = 158.6598, y = -46.57697, z = -39.27135, angle = 132.7619, collision = h0012B0
x = 157.6842, y = -46.89075, z = -38.64345, angle = 69.64311, collision = h0012B0
x = 156.7544, y = -47.50914, z = -38.98918, angle = 69.01122, collision = h0021B0
x = 154.9529, y = -50.37317, z = -39.95138, angle = 69.01122, collision = h0021B0
x = 155.3165, y = -50.65196, z = -41.14391, angle = -45.04544, collision = h0021B0
x = 156.0989, y = -50.62212, z = -42.14833, angle = -50.52858, collision = h0021B0
x = 156.9957, y = -50.97902, z = -43.09358, angle = 9.558836, collision = h0021B0
x = 156.823, y = -51.19326, z = -44.47203, angle = 12.85308, collision = h0021B0
x = 156.6012, y = -51.4889, z = -45.45778, angle = 14.40786, collision = h0021B0
x = 156.1956, y = -51.28973, z = -46.7868, angle = 40.68622, collision = h0021B0
x = 155.377, y = -50.67454, z = -47.88237, angle = -6.441155, collision = h0021B0
x = 155.4865, y = -50.63601, z = -49.24755, angle = 22.01907, collision = h0021B0
x = 155.1002, y = -50.68664, z = -50.57205, angle = -11.97272, collision = h0021B0
x = 155.3574, y = -50.58685, z = -51.80305, angle = -69.9118, collision = h0021B0
x = 156.3868, y = -50.42803, z = -52.23688, angle = -82.4038, collision = h0021B0
x = 157.7879, y = -50.42272, z = -52.66109, angle = -14.71723, collision = h0021B0
x = 158.1311, y = -50.55782, z = -53.88275, angle = 3.73304, collision = h0021B0
x = 157.8649, y = -50.64796, z = -54.96007, angle = 10.48922, collision = h0021B0
x = 157.5903, y = -50.63614, z = -56.42253, angle = 13.87285, collision = h0021B0
x = 156.3474, y = -54.2618, z = -58.94123, angle = 13.87285, collision = h0021B0
x = 157.2714, y = -54.23791, z = -58.53022, angle = -75.75483, collision = h0021B0
x = 158.0547, y = -53.98039, z = -60.27757, angle = 51.69531, collision = h0021B0
x = 156.9498, y = -53.94452, z = -61.14221, angle = 83.64979, collision = h0021B0
x = 155.4973, y = -54.01206, z = -61.10607, angle = 161.4011, collision = h0021B0
x = 155.1187, y = -54.23032, z = -59.86858, angle = -130.0705, collision = h0021B0
x = 155.5767, y = -54.28869, z = -57.73088, angle = 163.8991, collision = h0021B0
x = 155.1466, y = -53.91792, z = -56.49342, angle = 120.5056, collision = h0021B0
x = 154.1068, y = -54.25473, z = -56.26998, angle = -2.697132, collision = h0021B0
x = 154.1382, y = -54.43367, z = -57.55445, angle = 7.801469, collision = h0021B0
x = 153.9761, y = -54.40809, z = -59.01021, angle = -73.90881, collision = h0021B0
x = 154.7991, y = -53.9439, z = -55.38554, angle = 172.9965, collision = h0021B0
x = 154.5473, y = -53.85952, z = -54.28385, angle = 169.0187, collision = h0021B0
x = 153.6251, y = -58.50758, z = -51.64635, angle = 170.2885, collision = h0021B0
x = 153.8303, y = -55.43367, z = -44.28544, angle = 167.888, collision = h0021B0
x = 152.4926, y = -53.10223, z = -39.43057, angle = 166.4579, collision = h0021B0
x = 152.225, y = -52.4058, z = -38.48071, angle = 173.7548, collision = h0021B0
x = 155.1857, y = -49.13417, z = -34.8567, angle = -8.746672, collision = h0021B0
x = 155.3484, y = -49.99943, z = -38.63704, angle = -25.96671, collision = h0021B0
x = 155.9809, y = -50.36494, z = -40.20081, angle = -5.860439, collision = h0021B0
x = 156.124, y = -50.46253, z = -51.08997, angle = -47.36165, collision = h0021B0
x = 158.2034, y = -50.56913, z = -51.56668, angle = 107.0679, collision = h0021B0
x = 157.2033, y = -50.57969, z = -50.81736, angle = -179.4706, collision = h0021B0
x = 157.2098, y = -50.66982, z = -49.33516, angle = -173.829, collision = h0021B0
