x = 3.952387, y = -93.45131, z = 179.925, angle = -40.58049, collision = h0102B0
x = 35.91789, y = -153.9943, z = 254.8521, angle = -37.16904, collision = h3302B0
x = 37.0841, y = -153.502, z = 254.4555, angle = -9.39427, collision = h3302B0
x = 37.63095, y = -153.6091, z = 253.3666, angle = -7.94545, collision = h3302B0
x = 38.05599, y = -153.7108, z = 252.3428, angle = -62.78725, collision = h3302B0
x = 38.86757, y = -153.718, z = 251.6495, angle = -95.47903, collision = h3302B0
x = 40.15775, y = -153.7237, z = 251.3113, angle = -118.1591, collision = h3302B0
x = 41.3205, y = -153.8417, z = 251.5386, angle = -155.487, collision = h3302B0
x = 42.32807, y = -153.9268, z = 252.3989, angle = -153.0794, collision = h3302B0
x = 42.79615, y = -153.7307, z = 253.5048, angle = -116.5727, collision = h3302B0
x = 43.96388, y = -153.9245, z = 254.7482, angle = -59.31609, collision = h3302B0
x = 45.12812, y = -154.5118, z = 254.5829, angle = -20.65649, collision = h3301B0
x = 45.9928, y = -155.0246, z = 253.6466, angle = -30.35749, collision = h3301B0
x = 46.36061, y = -155.0224, z = 252.4789, angle = -81.50036, collision = h3301B0
x = 47.25801, y = -155.027, z = 251.6722, angle = -102.1316, collision = h3301B0
x = 48.52984, y = -155.0293, z = 251.7222, angle = -88.00423, collision = h3301B0
x = 49.72462, y = -155.0231, z = 251.9174, angle = -76.67773, collision = h3301B0
x = 51.0638, y = -154.7218, z = 251.7835, angle = -73.34151, collision = h3301B0
x = 52.20991, y = -154.0334, z = 251.4536, angle = -69.55616, collision = h3301B0
x = 53.4954, y = -153.1211, z = 251.0634, angle = -54.60876, collision = h3301B0
x = 54.20627, y = -152.5977, z = 250.7377, angle = -54.80391, collision = h3303B0
x = 55.21134, y = -151.9298, z = 250.0236, angle = -37.81354, collision = h3303B0
x = 55.97398, y = -151.4175, z = 249.4865, angle = 119.9554, collision = h3303B0
x = 54.03651, y = -152.5287, z = 247.1762, angle = 145.2012, collision = h3301B0
x = 50.7966, y = -154.0566, z = 250.2296, angle = 145.2012, collision = h3301B0
x = 49.65993, y = -154.6359, z = 249.9344, angle = 59.01435, collision = h3301B0
x = 48.61781, y = -154.9311, z = 249.3179, angle = 63.55025, collision = h3301B0
x = 47.5232, y = -155.0283, z = 248.682, angle = 66.29678, collision = h3303B0
x = 46.37758, y = -154.9846, z = 248.1397, angle = 72.84938, collision = h3303B0
x = 45.24802, y = -154.7129, z = 247.6858, angle = 68.45487, collision = h3303B0
x = 43.98105, y = -154.3305, z = 247.2677, angle = 61.52102, collision = h3303B0
x = 42.88238, y = -154.1395, z = 246.7845, angle = 44.91177, collision = h3303B0
x = 41.74136, y = -153.8974, z = 246.0715, angle = -70.90746, collision = h3303B0
x = 42.23336, y = -153.7477, z = 244.0317, angle = -105.7667, collision = h3303B0
x = 43.54002, y = -154.1022, z = 244.8593, angle = -114.9549, collision = h3303B0
x = 44.82989, y = -154.5075, z = 245.667, angle = -102.5254, collision = h3303B0
x = 45.99542, y = -154.8472, z = 246.0451, angle = -88.30398, collision = h3303B0
x = 47.53642, y = -155.0136, z = 246.0809, angle = -90.15204, collision = h3303B0
x = 48.68381, y = -154.7962, z = 246.0751, angle = -91.40112, collision = h3303B0
x = 49.87375, y = -154.5287, z = 246.086, angle = -93.24961, collision = h3303B0
x = 51.16289, y = -153.7623, z = 246.1312, angle = -55.12841, collision = h3303B0
x = 52.403, y = -153.075, z = 246.1954, angle = 2.773535, collision = h3303B0
x = 53.88702, y = -152.9145, z = 245.9099, angle = 46.07652, collision = h3303B0
x = 53.83734, y = -153.0538, z = 244.8057, angle = 76.64684, collision = h3303B0
x = 52.69494, y = -153.5522, z = 244.1903, angle = 92.79311, collision = h3303B0
x = 51.5014, y = -153.8495, z = 244.009, angle = 113.3262, collision = h3303B0
x = 50.25978, y = -154.329, z = 244.2257, angle = 85.49641, collision = h3303B0
x = 49.0653, y = -154.9393, z = 244.6295, angle = 62.43286, collision = h3303B0
x = 47.91813, y = -154.9925, z = 244.2754, angle = 62.142, collision = h3303B0
x = 46.71698, y = -154.823, z = 243.6969, angle = -11.61954, collision = h3303B0
x = 46.05479, y = -154.3413, z = 242.7892, angle = -54.90568, collision = h3303B0
x = 46.70121, y = -154.683, z = 241.6454, angle = -78.40385, collision = h3303B0
x = 47.76606, y = -154.9731, z = 241.1373, angle = -88.53658, collision = h3303B0
x = 49.07373, y = -154.8351, z = 241.0428, angle = -46.25093, collision = h3303B0
x = 50.20625, y = -154.3948, z = 240.6829, angle = -5.225122, collision = h3303B0
x = 50.93365, y = -153.9691, z = 239.6658, angle = 66.14051, collision = h3303B0
x = 50.67764, y = -153.809, z = 238.4733, angle = 91.05249, collision = h3303B0
x = 49.49692, y = -154.1833, z = 238.2972, angle = 85.99116, collision = h3303B0
x = 48.15732, y = -154.6574, z = 238.3019, angle = 43.44891, collision = h3303B0
x = 47.02034, y = -154.9893, z = 237.9828, angle = 11.69648, collision = h3303B0
x = 46.179, y = -154.9126, z = 236.9281, angle = -49.18097, collision = h3303B0
x = 46.70596, y = -155.0114, z = 235.5621, angle = -127.6585, collision = h3303B0
x = 47.94925, y = -154.8444, z = 235.2755, angle = -172.451, collision = h3303B0
x = 48.65413, y = -154.4083, z = 236.2007, angle = -174.7011, collision = h3303B0
x = 48.7986, y = -154.3504, z = 237.5211, angle = -175.2928, collision = h3303B0
x = 48.937, y = -154.5071, z = 239.1344, angle = -176.4877, collision = h3303B0
x = 47.42614, y = -154.8625, z = 239.8701, angle = 4.682764, collision = h3303B0
x = 45.98686, y = -154.9513, z = 234.384, angle = -70.96344, collision = h3303B0
x = 46.73153, y = -154.9034, z = 233.4979, angle = -110.0713, collision = h3303B0
x = 47.8978, y = -155.0273, z = 233.412, angle = -101.9851, collision = h3303B0
x = 49.14495, y = -154.6948, z = 233.9107, angle = -72.59714, collision = h3303B0
x = 50.32402, y = -154.2793, z = 233.9292, angle = -26.18636, collision = h3303B0
x = 51.30254, y = -154.1263, z = 233.1571, angle = -34.37502, collision = h3303B0
x = 51.9273, y = -154.0966, z = 232.104, angle = 25.76347, collision = h3303B0
x = 52.29678, y = -153.9586, z = 230.9625, angle = 87.74142, collision = h3303B0
x = 51.37608, y = -153.9933, z = 230.166, angle = 113.9167, collision = h3303B0
x = 50.17813, y = -154.3819, z = 230.3186, angle = 101.9013, collision = h3303B0
x = 49.40499, y = -154.8875, z = 230.7103, angle = 86.7592, collision = h3303B0
x = 48.18133, y = -154.8987, z = 230.8975, angle = 32.77077, collision = h3303B0
x = 47.12857, y = -154.4308, z = 229.8453, angle = 77.39107, collision = h3303B0
x = 45.86342, y = -154.1562, z = 229.1975, angle = 125.0987, collision = h3303B0
x = 44.80992, y = -154.0936, z = 229.8166, angle = 72.57188, collision = h3303B0
x = 43.37776, y = -154.0157, z = 229.8012, angle = 66.04915, collision = h3303B0
x = 42.45583, y = -153.89, z = 228.9347, angle = -107.3698, collision = h3303B0
x = 45.47094, y = -154.0069, z = 226.8069, angle = -101.0542, collision = h3303B0
x = 46.65075, y = -154.1186, z = 227.193, angle = -122.9639, collision = h3303B0
x = 47.98013, y = -154.1499, z = 227.5192, angle = 165.1458, collision = h3303B0
x = 48.47607, y = -154.2085, z = 228.5142, angle = 109.5126, collision = h3303B0
x = 43.44952, y = -153.9696, z = 228.186, angle = -57.25941, collision = h3303B0
x = 43.97454, y = -153.9302, z = 227.0219, angle = -70.70798, collision = h3303B0
x = 46.34053, y = -153.8315, z = 226.1166, angle = -121.0422, collision = h3303B0
x = 47.50333, y = -153.8594, z = 226.2832, angle = -116.2585, collision = h3303B0
x = 49.37269, y = -153.9659, z = 227.2717, angle = -67.35061, collision = h3303B0
x = 50.52071, y = -153.9586, z = 226.903, angle = -81.84402, collision = h3303B0
x = 51.76527, y = -153.9874, z = 226.3836, angle = -110.4202, collision = h3303B0
x = 52.94214, y = -154.0383, z = 226.4926, angle = -145.4222, collision = h3303B0
x = 54.09155, y = -154.0384, z = 227.1482, angle = 175.0402, collision = h3303B0
x = 54.50448, y = -153.7665, z = 228.1288, angle = 154.815, collision = h3303B0
x = 53.9875, y = -153.7033, z = 229.5912, angle = -178.4448, collision = h3303B0
x = 53.89143, y = -153.6058, z = 230.8098, angle = -156.9161, collision = h3303B0
x = 53.60674, y = -153.5773, z = 231.9902, angle = 107.8503, collision = h3303B0
x = 49.46907, y = -154.73, z = 232.9603, angle = -38.08765, collision = h3303B0
x = 49.52093, y = -154.8453, z = 231.7434, angle = -35.41948, collision = h3303B0
x = 51.12444, y = -153.9586, z = 228.4585, angle = -57.24974, collision = h3303B0
x = 53.13285, y = -154.2371, z = 224.9025, angle = -70.80309, collision = h3303B0
x = 54.07937, y = -154.4146, z = 224.1478, angle = -65.87282, collision = h3303B0
x = 55.29697, y = -154.5167, z = 223.8227, angle = 10.73152, collision = h3303B0
x = 56.14323, y = -154.5905, z = 223.0013, angle = 69.04464, collision = h0035B0
x = 55.44537, y = -154.6968, z = 222.0874, angle = 60.21604, collision = h0035B0
x = 54.43571, y = -154.7065, z = 221.7615, angle = 26.04828, collision = h0035B0
x = 53.55155, y = -154.7845, z = 220.5564, angle = -24.78699, collision = h0035B0
x = 53.46959, y = -154.8848, z = 219.4115, angle = -95.02515, collision = h0035B0
x = 54.84006, y = -154.8768, z = 219.0207, angle = -131.7927, collision = h0035B0
x = 55.95604, y = -154.859, z = 219.4569, angle = 159.211, collision = h0035B0
x = 55.71768, y = -154.7699, z = 220.9121, angle = 119.6784, collision = h0035B0
x = 55.37766, y = -155.0988, z = 217.5639, angle = -29.68042, collision = h0035B0
x = 56.34878, y = -155.2667, z = 216.8227, angle = 33.59478, collision = h0035B0
x = 56.41759, y = -155.5249, z = 215.5979, angle = 70.0977, collision = h0035B0
x = 55.57862, y = -155.6631, z = 214.753, angle = 142.4049, collision = h0035B0
x = 54.30974, y = -155.5415, z = 214.7963, angle = -132.7301, collision = h0035B0
x = 54.12848, y = -155.3408, z = 215.8805, angle = -38.18719, collision = h0035B0
x = 55.30518, y = -155.4122, z = 216.0825, angle = -28.10602, collision = h0035B0
x = 56.54063, y = -155.8157, z = 213.9438, angle = -1.908423, collision = h0035B0
x = 57.1982, y = -156.013, z = 212.854, angle = 47.61335, collision = h0035B0
x = 56.84121, y = -156.2662, z = 211.7337, angle = 63.85974, collision = h0035B0
x = 55.75801, y = -156.4329, z = 210.9735, angle = 9.218269, collision = h0035B0
x = 54.79432, y = -156.5132, z = 210.2789, angle = -44.27894, collision = h0035B0
x = 55.04855, y = -156.8516, z = 209.007, angle = -61.89012, collision = h0035B0
x = 56.34361, y = -156.9251, z = 208.0963, angle = 44.58716, collision = h0035B0
x = 56.25087, y = -156.9335, z = 207.0118, angle = 129.1205, collision = h0035B0
x = 55.21683, y = -157.1566, z = 206.6466, angle = 165.2054, collision = h0035B0
x = 54.49318, y = -157.0857, z = 207.7333, angle = -147.5945, collision = h0035B0
x = 53.21849, y = -157.5543, z = 204.9416, angle = -64.05801, collision = h0035B0
x = 54.50856, y = -157.5627, z = 203.7458, angle = 118.3264, collision = h0035B0
x = 52.84275, y = -157.7978, z = 202.2269, angle = 122.073, collision = h0035B0
x = 51.82338, y = -157.8055, z = 202.9328, angle = 43.35684, collision = h0035B0
x = 50.69499, y = -157.4647, z = 202.909, angle = -14.3102, collision = h0035B0
x = 50.42321, y = -157.7675, z = 201.8292, angle = 29.37129, collision = h0035B0
x = 50.62677, y = -158.0207, z = 200.5188, angle = 13.97462, collision = h0035B0
x = 49.91096, y = -158.0831, z = 199.5614, angle = 55.65805, collision = h0035B0
x = 49.02353, y = -158.266, z = 197.2281, angle = 50.1791, collision = h0035B0
x = 48.02691, y = -158.0793, z = 196.5963, angle = -6.538445, collision = h0035B0
x = 47.44296, y = -157.9487, z = 195.5847, angle = -48.35437, collision = h0035B0
x = 47.96093, y = -158.0995, z = 194.4719, angle = -39.73278, collision = h0035B0
x = 48.95512, y = -158.3687, z = 193.6862, angle = -29.83439, collision = h0035B0
x = 49.34181, y = -158.4152, z = 192.5728, angle = -62.59861, collision = h0035B0
x = 50.27849, y = -158.4396, z = 191.6553, angle = 126.2034, collision = h0035B0
x = 48.56659, y = -158.1268, z = 191.485, angle = -54.47066, collision = h0035B0
x = 49.14815, y = -158.182, z = 190.5423, angle = -90.16766, collision = h0035B0
x = 50.28821, y = -158.4497, z = 190.3939, angle = 143.4745, collision = h0035B0
x = 49.10831, y = -158.3454, z = 194.9988, angle = 156.3657, collision = h0035B0
x = 47.98367, y = -157.9427, z = 197.8958, angle = -158.9132, collision = h0035B0
x = 48.30064, y = -157.771, z = 199.0796, angle = -147.5319, collision = h0035B0
x = 48.9082, y = -157.7149, z = 200.1261, angle = -163.122, collision = h0035B0
x = 52.15789, y = -157.4515, z = 204.1025, angle = -140.999, collision = h0035B0
x = 53.83554, y = -157.3992, z = 205.9833, angle = -158.818, collision = h0035B0
x = 54.79021, y = -156.2249, z = 211.6287, angle = 171.2154, collision = h0035B0
x = 54.60095, y = -155.9366, z = 212.8284, angle = 171.4804, collision = h0035B0
x = 53.03436, y = -154.529, z = 221.518, angle = -159.3766, collision = h0035B0
x = 53.47506, y = -154.6198, z = 222.7624, angle = -158.9436, collision = h3303B0
x = 54.35595, y = -154.2882, z = 225.1365, angle = 154.4641, collision = h3303B0
x = 52.12667, y = -153.9586, z = 227.6062, angle = 71.40211, collision = h3303B0
x = 46.20453, y = -154.284, z = 230.4854, angle = -168.7182, collision = h3303B0
x = 46.40046, y = -154.5083, z = 231.6842, angle = 165.2144, collision = h3303B0
x = 47.6054, y = -154.9319, z = 232.3694, angle = -163.453, collision = h3303B0
x = 47.35883, y = -154.9107, z = 236.5908, angle = 134.3199, collision = h3303B0
x = 46.48426, y = -154.6544, z = 238.9901, angle = -164.2728, collision = h3303B0
x = 47.07191, y = -154.9761, z = 242.63, angle = 170.4046, collision = h3303B0
x = 45.89594, y = -154.6525, z = 244.5108, angle = 81.85139, collision = h3303B0
x = 43.57374, y = -154.2258, z = 245.9177, angle = -4.493199, collision = h3303B0
x = 42.26455, y = -154.048, z = 247.5799, angle = 148.6749, collision = h3302B0
x = 41.46489, y = -153.9891, z = 248.8908, angle = 149.3486, collision = h3302B0
x = 40.67856, y = -153.8543, z = 250.2096, angle = 170.5338, collision = h3302B0
x = 40.21024, y = -153.3732, z = 252.5661, angle = -179.6537, collision = h3302B0
x = 40.25832, y = -152.429, z = 253.7949, angle = 141.4378, collision = h3302B0
x = 40.58445, y = -152.711, z = 255.9048, angle = 143.0517, collision = h3302B0
x = 39.79742, y = -152.6701, z = 257.2151, angle = -163.3611, collision = h3302B0
x = 39.79628, y = -152.9688, z = 259.357, angle = -163.3611, collision = h3302B0
x = 40.11891, y = -153.5708, z = 260.4035, angle = -133.1261, collision = h3302B0
x = 41.94906, y = -154.2154, z = 262.3848, angle = -169.3556, collision = h3302B0
x = 42.28524, y = -154.5192, z = 263.6771, angle = -169.9742, collision = h3302B0
x = 41.60463, y = -153.6732, z = 270.0776, angle = 173.2688, collision = h3300B0
x = 41.44511, y = -153.0381, z = 271.349, angle = 156.2033, collision = h3300B0
x = 41.60555, y = -152.6545, z = 272.4384, angle = 156.2033, collision = h3300B0
x = 42.56141, y = -153.0438, z = 272.828, angle = -123.3636, collision = h3300B0
x = 43.84985, y = -153.4185, z = 273.6661, angle = -122.4526, collision = h3300B0
x = 44.92538, y = -153.8533, z = 274.3589, angle = -119.5406, collision = h3300B0
x = 47.8055, y = -154.9629, z = 275.9784, angle = -131.4153, collision = h3300B0
x = 49.77417, y = -155.0353, z = 279.5784, angle = 161.4376, collision = h3300B0
x = 49.49354, y = -155.03, z = 280.9046, angle = 151.8993, collision = h3300B0
x = 42.81844, y = -154.0232, z = 288.4658, angle = -179.9315, collision = h0033B0
x = 42.94863, y = -153.2194, z = 293.0032, angle = 112.3315, collision = h0033B0
x = 43.03109, y = -151.4779, z = 300.8855, angle = -9.807714, collision = h0033B0
x = 44.3362, y = -154.7105, z = 286.8549, angle = -24.61276, collision = h3300B0
x = 44.96116, y = -155.0059, z = 284.4693, angle = -21.9726, collision = h3300B0
x = 45.44361, y = -155.0278, z = 283.2238, angle = -12.15983, collision = h3300B0
x = 45.7758, y = -155.0242, z = 282.2667, angle = 26.52698, collision = h3300B0
x = 45.45189, y = -154.9673, z = 280.8287, angle = 12.41772, collision = h3300B0
x = 45.22041, y = -154.0768, z = 276.1155, angle = -2.035151, collision = h3300B0
x = 47.38107, y = -154.9032, z = 274.9719, angle = -19.41858, collision = h3300B0
x = 48.26582, y = -155.0417, z = 273.7177, angle = -22.3987, collision = h3300B0
x = 43.64823, y = -144.9767, z = 239.9556, angle = -61.11015, collision = h3303B0
x = 43.22239, y = -144.9071, z = 241.1465, angle = 150.6895, collision = h3303B0
x = 42.4701, y = -144.9753, z = 242.485, angle = 122.9792, collision = h3303B0
x = 41.69006, y = -145.0423, z = 243.409, angle = 33.76714, collision = h3303B0
x = 41.02515, y = -144.8706, z = 242.3771, angle = 5.738356, collision = h3303B0
x = 41.04377, y = -144.8645, z = 241.2136, angle = -44.67035, collision = h3303B0
x = 41.75285, y = -144.9267, z = 240.0131, angle = -80.22457, collision = h3303B0
x = 42.96059, y = -145.0122, z = 239.1722, angle = -15.04219, collision = h3303B0
x = 43.26301, y = -144.6998, z = 238.0206, angle = -21.59169, collision = h3303B0
x = 43.73561, y = -144.5992, z = 236.7601, angle = -68.77625, collision = h3303B0
x = 44.83023, y = -144.5988, z = 236.3353, angle = 60.48332, collision = h3303B0
x = 43.61299, y = -144.656, z = 235.7252, angle = 41.04731, collision = h3303B0
x = 42.88265, y = -144.6873, z = 234.8376, angle = 28.15756, collision = h3303B0
x = 42.32072, y = -144.5514, z = 237.46, angle = 90.69192, collision = h3303B0
x = 41.79969, y = -144.5568, z = 236.5595, angle = 46.40724, collision = h3303B0
x = 41.90482, y = -144.6255, z = 235.4298, angle = 152.2085, collision = h3303B0
x = 41.90055, y = -144.985, z = 238.971, angle = -136.0882, collision = h3303B0
x = 44.07467, y = -145.0906, z = 241.6922, angle = -165.45, collision = h3303B0
x = 44.57843, y = -151.3137, z = 242.314, angle = -165.45, collision = h3303B0
x = 43.68607, y = -151.3018, z = 242.9999, angle = 79.44946, collision = h3303B0
x = 45.23525, y = -151.3895, z = 241.2997, angle = -14.73397, collision = h3303B0
x = 45.49649, y = -151.4081, z = 240.2263, angle = 37.99865, collision = h3303B0
