x = 224.9989, y = -383.5193, z = 89.1199, angle = -170.9049, collision = h0064B1
x = 422.2727, y = -365.4601, z = 316.2109, angle = 84.60886, collision = h0038B1
x = 420.1832, y = -365.3375, z = 314.6648, angle = 38.68951, collision = h0038B1
x = 419.3228, y = -365.4277, z = 313.668, angle = 63.53334, collision = h0038B1
x = 418.3175, y = -365.4252, z = 313.0175, angle = 63.08338, collision = h0038B1
x = 417.1376, y = -365.339, z = 312.4132, angle = 2.679702, collision = h3800B1
x = 417.0221, y = -365.421, z = 311.2474, angle = -48.8185, collision = h3800B1
x = 417.9893, y = -365.4213, z = 310.3084, angle = -75.53249, collision = h0038B1
x = 419.1544, y = -365.4227, z = 309.9745, angle = -98.2782, collision = h0038B1
x = 420.4713, y = -365.425, z = 310.1233, angle = -79.64713, collision = h0038B1
x = 421.6566, y = -365.4266, z = 309.997, angle = -59.64613, collision = h0038B1
x = 422.7667, y = -365.4274, z = 309.3525, angle = -60.43548, collision = h0038B1
x = 423.8948, y = -365.4282, z = 308.7085, angle = -29.84987, collision = h0038B1
x = 424.6358, y = -365.428, z = 307.7583, angle = -17.62525, collision = h0038B1
x = 425.0724, y = -365.4269, z = 306.4862, angle = -35.01278, collision = h3801B1
x = 425.7416, y = -365.4262, z = 305.4601, angle = -44.85495, collision = h0038B1
x = 426.6673, y = -365.1358, z = 304.4529, angle = -43.83796, collision = h3801B1
x = 427.5028, y = -365.153, z = 303.5816, angle = -41.88575, collision = h3801B1
x = 428.4265, y = -365.4341, z = 302.5917, angle = -77.29941, collision = h0038B1
x = 429.5663, y = -365.4341, z = 302.2144, angle = -99.26735, collision = h0038B1
x = 430.8601, y = -365.4341, z = 302.3855, angle = -111.2759, collision = h0038B1
x = 432.0402, y = -365.4341, z = 302.8271, angle = -105.1263, collision = h0038B1
x = 433.2554, y = -365.4341, z = 303.1613, angle = -127.6295, collision = h0038B1
x = 434.3584, y = -365.4341, z = 303.8468, angle = -135.8088, collision = h0038B1
x = 435.2237, y = -365.2096, z = 304.7262, angle = -136.0129, collision = h3801B1
x = 436.1775, y = -365.4341, z = 305.7048, angle = -123.1395, collision = h0038B1
x = 437.1805, y = -365.4341, z = 306.3826, angle = -97.42596, collision = h0038B1
x = 438.5237, y = -365.4341, z = 306.5985, angle = -57.90342, collision = h0038B1
x = 439.5597, y = -365.4341, z = 306.0731, angle = 10.40682, collision = h0038B1
x = 439.5567, y = -365.4341, z = 304.8015, angle = 20.54484, collision = h0038B1
x = 439.1597, y = -365.4341, z = 303.6319, angle = -27.64885, collision = h0038B1
x = 440.395, y = -365.4242, z = 303.4617, angle = -105.3491, collision = h3801B1
x = 441.6039, y = -365.2552, z = 303.7241, angle = -106.6565, collision = h0038B1
x = 442.9002, y = -365.4341, z = 304.0735, angle = -51.33256, collision = h0038B1
x = 443.7613, y = -365.1192, z = 303.4519, angle = -28.62581, collision = h0038B1
x = 444.4382, y = -365.4341, z = 302.2643, angle = -11.6673, collision = h0038B1
x = 444.4857, y = -364.831, z = 301.4181, angle = 68.17489, collision = h3801B1
x = 443.3424, y = -365.2969, z = 300.9176, angle = 109.1566, collision = h3801B1
x = 442.1471, y = -365.0717, z = 301.2487, angle = 112.0173, collision = h3801B1
x = 440.9724, y = -365.4341, z = 301.765, angle = 77.04727, collision = h0038B1
x = 439.7772, y = -365.4341, z = 301.4535, angle = 19.38509, collision = h0038B1
x = 439.2229, y = -365.4341, z = 300.228, angle = -8.000761, collision = h0038B1
x = 439.3286, y = -365.4341, z = 299.0287, angle = -54.51899, collision = h0038B1
x = 440.3117, y = -365.4341, z = 298.1475, angle = -91.53316, collision = h0038B1
x = 441.5102, y = -365.4341, z = 298.1161, angle = -109.177, collision = h0038B1
x = 442.786, y = -365.4341, z = 298.5148, angle = -110.3437, collision = h0038B1
x = 443.951, y = -365.4341, z = 298.9217, angle = -105.0152, collision = h0038B1
x = 445.1984, y = -365.4341, z = 299.2509, angle = -104.0408, collision = h3801B1
x = 446.4468, y = -365.0309, z = 299.5493, angle = -46.50281, collision = h0038B1
x = 447.1161, y = -365.4341, z = 297.6462, angle = 64.44663, collision = h0038B1
x = 446.0876, y = -365.4341, z = 297.0137, angle = 73.16772, collision = h3801B1
x = 444.7916, y = -365.3708, z = 296.6242, angle = 33.58423, collision = h0038B1
x = 444.0795, y = -365.4341, z = 295.6552, angle = 11.76512, collision = h0038B1
x = 442.8508, y = -365.4341, z = 295.5804, angle = 154.5444, collision = h0038B1
x = 442.2023, y = -365.4341, z = 296.6958, angle = 134.9957, collision = h0038B1
x = 439.602, y = -365.4341, z = 297.1521, angle = 18.1619, collision = h0038B1
x = 439.1428, y = -365.4341, z = 296.0533, angle = -10.66758, collision = h0038B1
x = 439.3407, y = -365.4341, z = 294.745, angle = -0.7573041, collision = h0038B1
x = 439.4117, y = -365.4341, z = 293.5098, angle = 4.705058, collision = h0038B1
x = 439.2742, y = -365.4341, z = 292.2325, angle = 46.24387, collision = h0038B1
x = 437.9455, y = -365.4341, z = 291.9862, angle = 105.5947, collision = h0038B1
x = 436.6176, y = -365.4341, z = 292.2293, angle = 111.0939, collision = h0038B1
x = 435.6458, y = -365.1631, z = 293.2993, angle = -121.6602, collision = h0038B1
x = 436.5054, y = -365.4341, z = 294.331, angle = -150.8959, collision = h0038B1
x = 437.1071, y = -365.4341, z = 295.291, angle = 157.3237, collision = h0038B1
x = 436.5943, y = -365.4341, z = 296.5452, angle = 115.9126, collision = h0038B1
x = 435.5674, y = -365.4341, z = 297.1606, angle = 83.90002, collision = h0038B1
x = 434.2706, y = -365.4341, z = 297.0759, angle = 52.96336, collision = h0038B1
x = 433.2336, y = -365.4341, z = 296.3837, angle = 52.86338, collision = h0038B1
x = 432.2012, y = -365.4341, z = 295.6734, angle = 120.9295, collision = h0038B1
x = 431.439, y = -365.4341, z = 296.6761, angle = 178.6939, collision = h0038B1
x = 431.356, y = -365.3269, z = 298.0019, angle = 124.2593, collision = h3801B1
x = 430.4259, y = -365.4341, z = 298.7597, angle = 82.53786, collision = h0038B1
x = 429.1573, y = -365.4341, z = 298.671, angle = 100.7814, collision = h0038B1
x = 427.9308, y = -365.4341, z = 298.8755, angle = 170.605, collision = h0038B1
x = 427.8162, y = -365.4341, z = 299.9831, angle = 178.776, collision = h3801B1
x = 427.6462, y = -365.4341, z = 301.2542, angle = 103.8608, collision = h0038B1
x = 426.506, y = -365.4341, z = 301.643, angle = 85.9664, collision = h0038B1
x = 425.1406, y = -365.4319, z = 301.6324, angle = 141.3549, collision = h0038B1
x = 426.0951, y = -365.4323, z = 302.5556, angle = -77.21976, collision = h0038B1
x = 427.4192, y = -365.4341, z = 302.2853, angle = -64.761, collision = h3801B1
x = 430.3012, y = -365.4341, z = 301.3984, angle = -82.34428, collision = h0038B1
x = 431.6433, y = -365.4341, z = 301.1991, angle = -98.59297, collision = h0038B1
x = 432.8495, y = -365.4341, z = 301.3691, angle = -111.1241, collision = h0038B1
x = 434.176, y = -365.4341, z = 301.8015, angle = -121.7526, collision = h0038B1
x = 435.1357, y = -365.4341, z = 302.3758, angle = -137.8285, collision = h0038B1
x = 436.1288, y = -365.4341, z = 303.3991, angle = -152.7576, collision = h0038B1
x = 436.7039, y = -365.2409, z = 304.39, angle = -166.7729, collision = h3801B1
x = 436.9201, y = -365.4341, z = 307.7865, angle = 156.1743, collision = h0038B1
x = 436.4397, y = -365.4341, z = 308.9533, angle = 117.1994, collision = h0038B1
x = 435.4364, y = -365.4341, z = 309.5676, angle = 73.39983, collision = h0038B1
x = 434.1536, y = -365.4341, z = 309.2501, angle = 50.40919, collision = h0038B1
x = 433.1843, y = -365.4341, z = 308.5013, angle = 37.81614, collision = h0038B1
x = 432.3492, y = -365.4341, z = 307.4179, angle = 3.392814, collision = h0038B1
x = 432.2057, y = -365.4341, z = 306.2758, angle = -68.47236, collision = h0038B1
x = 433.3072, y = -365.4341, z = 305.8167, angle = -120.5038, collision = h0038B1
x = 434.2625, y = -365.4341, z = 306.4561, angle = -88.94397, collision = h0038B1
x = 435.4668, y = -365.4341, z = 306.4716, angle = -14.80598, collision = h0038B1
x = 429.3412, y = -365.4341, z = 301.051, angle = 74.48556, collision = h0038B1
x = 426.839, y = -365.4341, z = 300.5158, angle = 118.1783, collision = h0038B1
x = 428.2843, y = -365.434, z = 304.457, angle = -151.9441, collision = h0038B1
x = 428.9991, y = -365.4323, z = 305.7323, angle = -166.6205, collision = h3801B1
x = 429.3678, y = -364.9267, z = 306.8068, angle = 168.3772, collision = h3801B1
x = 429.1144, y = -365.4272, z = 308.2291, angle = 118.4745, collision = h0038B1
x = 428.2486, y = -365.4341, z = 308.9042, angle = 95.5228, collision = h0038B1
x = 426.7659, y = -365.433, z = 309.0959, angle = 136.9572, collision = h0038B1
x = 425.8892, y = -365.4324, z = 309.6219, angle = 135.1342, collision = h0038B1
x = 424.9838, y = -365.4326, z = 310.6898, angle = 133.3997, collision = h0038B1
x = 423.9431, y = -365.4323, z = 311.6231, angle = 125.6282, collision = h0038B1
x = 421.9883, y = -365.4311, z = 312.9081, angle = 118.001, collision = h0038B1
x = 420.6951, y = -365.4297, z = 313.3982, angle = 73.23752, collision = h0038B1
x = 417.2962, y = -365.4241, z = 313.5284, angle = 133.6994, collision = h3800B1
x = 415.5102, y = -365.4341, z = 316.0894, angle = 150.1504, collision = h0038B1
x = 414.8374, y = -365.2194, z = 317.2066, angle = 93.79498, collision = h0038B1
x = 414.4966, y = -365.4312, z = 314.3229, angle = -53.11377, collision = h0038B1
x = 415.3949, y = -365.4269, z = 313.6754, angle = -46.59214, collision = h0038B1
x = 418.4055, y = -365.4205, z = 309.168, angle = -50.54763, collision = h0038B1
x = 419.2311, y = -365.4208, z = 308.4594, angle = -26.18883, collision = h0038B1
x = 419.8094, y = -365.4203, z = 307.4078, angle = -45.73279, collision = h0038B1
x = 420.723, y = -365.4204, z = 306.4877, angle = -36.3024, collision = h0038B1
x = 421.5215, y = -365.4203, z = 305.4991, angle = 2.661001, collision = h0038B1
x = 421.5454, y = -365.4187, z = 304.3051, angle = 59.67816, collision = h0038B1
x = 420.2648, y = -365.4164, z = 304.0378, angle = 139.0285, collision = h0038B1
x = 419.3754, y = -365.4163, z = 304.9746, angle = 130.0806, collision = h3800B1
x = 418.5111, y = -365.1613, z = 305.8716, angle = 113.1327, collision = h3800B1
x = 417.3084, y = -365.4151, z = 306.4321, angle = 116.7681, collision = h0038B1
x = 416.1455, y = -365.414, z = 307.019, angle = 145.4261, collision = h0038B1
x = 415.3838, y = -365.4141, z = 307.9857, angle = 119.7765, collision = h0038B1
x = 414.3751, y = -365.4128, z = 308.2274, angle = 92.76276, collision = h0038B1
x = 413.1909, y = -365.4106, z = 308.0605, angle = 3.562873, collision = h0038B1
x = 412.8943, y = -365.4085, z = 306.7822, angle = -4.996994, collision = h0038B1
x = 413.0138, y = -365.4071, z = 305.5687, angle = -35.41478, collision = h0038B1
x = 413.7179, y = -365.4067, z = 304.4231, angle = -46.56301, collision = h0038B1
x = 414.6175, y = -365.407, z = 303.5717, angle = -64.47262, collision = h0038B1
x = 415.7871, y = -365.4081, z = 303.0009, angle = -67.94025, collision = h0038B1
x = 416.879, y = -365.409, z = 302.4028, angle = 10.01165, collision = h0038B1
x = 416.7941, y = -365.4073, z = 301.2011, angle = 71.36513, collision = h0038B1
x = 415.6473, y = -365.4057, z = 301.3712, angle = 118.8893, collision = h0038B1
x = 414.486, y = -365.4049, z = 301.9589, angle = 134.323, collision = h0038B1
x = 413.5541, y = -365.4046, z = 302.7963, angle = 120.4454, collision = h0040B1
x = 412.6636, y = -365.3434, z = 303.3178, angle = 119.2011, collision = h0040B1
x = 411.4917, y = -365.0102, z = 303.9874, angle = 92.46719, collision = h0040B1
x = 410.15, y = -364.2946, z = 304.0318, angle = -7.212434, collision = h0040B1
x = 409.9796, y = -363.6413, z = 302.8134, angle = -54.79492, collision = h0040B1
x = 410.8287, y = -363.7682, z = 302.0734, angle = -65.19664, collision = h0040B1
x = 412.0006, y = -364.1502, z = 301.5038, angle = -57.23305, collision = h0040B1
x = 413.2142, y = -364.4828, z = 300.7836, angle = -18.37651, collision = h0040B1
x = 413.7413, y = -364.2505, z = 299.6484, angle = -13.03186, collision = h0040B1
x = 413.9167, y = -363.8614, z = 298.5895, angle = -0.4359573, collision = h0040B1
x = 413.7961, y = -362.9419, z = 298.1327, angle = 4.675524, collision = h0040B1
x = 413.7263, y = -362.9066, z = 296.8279, angle = 13.46102, collision = h0040B1
x = 413.4914, y = -362.9098, z = 295.718, angle = 16.9309, collision = h0040B1
x = 413.0223, y = -362.9134, z = 294.2957, angle = 63.99421, collision = h0040B1
x = 412.1341, y = -362.9131, z = 293.6054, angle = 113.4808, collision = h0040B1
x = 411.0075, y = -362.9089, z = 293.8146, angle = 159.2192, collision = h0040B1
x = 410.5596, y = -362.9042, z = 294.7496, angle = 174.6721, collision = h0040B1
x = 410.4946, y = -362.9029, z = 296.2275, angle = -168.5065, collision = h0040B1
x = 410.7005, y = -362.9029, z = 297.5699, angle = 166.8868, collision = h0040B1
x = 410.5623, y = -362.9029, z = 298.7898, angle = -179.8463, collision = h0040B1
x = 410.496, y = -362.9029, z = 300.1414, angle = 161.0908, collision = h0040B1
x = 410.1098, y = -363.0166, z = 301.2975, angle = 162.4228, collision = h0040B1
x = 409.0828, y = -363.5099, z = 303.601, angle = 108.8752, collision = h0040B1
x = 407.8195, y = -363.0259, z = 304.0592, angle = 104.5209, collision = h0040B1
x = 406.8296, y = -362.9029, z = 304.3064, angle = 85.5359, collision = h3800B1
x = 405.4394, y = -362.4384, z = 304.3336, angle = 93.0038, collision = h0040B1
x = 404.4174, y = -362.8478, z = 304.1526, angle = 10.43847, collision = h0040B1
x = 404.7019, y = -362.8042, z = 303.0681, angle = -48.43707, collision = h3800B1
x = 406.3219, y = -362.9029, z = 302.1483, angle = -50.29206, collision = h0040B1
x = 407.266, y = -362.9029, z = 301.3583, angle = -62.87696, collision = h3800B1
x = 408.5596, y = -362.9029, z = 300.6862, angle = -63.56787, collision = h0040B1
x = 411.6034, y = -363.2383, z = 299.9924, angle = -96.26707, collision = h0040B1
x = 414.8099, y = -364.9285, z = 299.8546, angle = -57.8274, collision = h0040B1
x = 412.6371, y = -363.2991, z = 298.888, angle = 83.83615, collision = h0040B1
x = 409.5561, y = -362.8211, z = 296.8272, angle = 152.0593, collision = h0040B1
x = 409.0582, y = -362.8996, z = 297.79, angle = 149.3098, collision = h0040B1
x = 408.3174, y = -362.9029, z = 298.7551, angle = 96.78566, collision = h0040B1
x = 407.2597, y = -362.6845, z = 298.9216, angle = 87.69736, collision = h0040B1
x = 405.7498, y = -362.2923, z = 298.8752, angle = 73.37241, collision = h1040B1
x = 404.7762, y = -362.1406, z = 298.305, angle = 33.04739, collision = h1040B1
x = 404.0178, y = -362.1406, z = 297.3574, angle = -19.30961, collision = h1040B1
x = 404.3549, y = -362.1406, z = 296.0294, angle = -20.47856, collision = h1040B1
x = 404.7785, y = -362.1406, z = 295.0015, angle = -23.80281, collision = h1040B1
x = 405.1526, y = -362.1406, z = 293.7841, angle = 8.057274, collision = h1040B1
x = 404.8406, y = -362.1406, z = 292.5688, angle = 25.93708, collision = h1040B1
x = 404.3672, y = -362.1406, z = 291.5894, angle = 25.50986, collision = h1040B1
x = 403.7246, y = -362.1406, z = 290.3314, angle = 63.09142, collision = h1040B1
x = 402.6277, y = -362.1406, z = 289.795, angle = 114.2178, collision = h1040B1
x = 401.8257, y = -362.1406, z = 290.5467, angle = 124.311, collision = h1040B1
x = 400.7181, y = -362.1406, z = 291.2595, angle = 136.578, collision = h1040B1
x = 399.8657, y = -362.1406, z = 292.0862, angle = -156.2551, collision = h1040B1
x = 400.1334, y = -362.1406, z = 293.2838, angle = -110.7503, collision = h1040B1
x = 401.357, y = -362.1406, z = 293.8722, angle = -122.0839, collision = h1040B1
x = 402.357, y = -362.1406, z = 294.4245, angle = 162.6081, collision = h1040B1
x = 402.2341, y = -362.1406, z = 295.5234, angle = 118.2741, collision = h1040B1
x = 401.1902, y = -362.1406, z = 296.0929, angle = 127.9803, collision = h1040B1
x = 400.168, y = -362.1406, z = 296.8449, angle = 130.6699, collision = h1040B1
x = 399.1226, y = -362.1406, z = 297.7318, angle = 96.30179, collision = h1040B1
x = 397.7054, y = -362.1406, z = 297.3699, angle = 56.75487, collision = h1040B1
x = 396.9269, y = -362.1406, z = 296.3501, angle = 35.90252, collision = h1040B1
x = 397.7867, y = -362.1406, z = 295.4782, angle = -50.72079, collision = h1040B1
x = 398.5833, y = -362.1406, z = 294.7706, angle = -9.310313, collision = h1040B1
x = 398.9572, y = -362.1406, z = 293.6202, angle = -0.8222728, collision = h1040B1
x = 398.9406, y = -362.1406, z = 291.6017, angle = 36.6557, collision = h1040B1
x = 398.468, y = -362.1406, z = 290.6249, angle = 117.3385, collision = h1040B1
x = 397.1877, y = -362.1406, z = 291.0265, angle = 133.748, collision = h1040B1
x = 397.5191, y = -362.1554, z = 289.809, angle = -9.556719, collision = h0040B1
x = 397.6313, y = -362.3802, z = 288.4738, angle = 37.75312, collision = h0041B1
x = 396.7154, y = -362.3802, z = 287.4346, angle = 101.971, collision = h0041B1
x = 395.6487, y = -362.3802, z = 287.7805, angle = 176.6759, collision = h0041B1
x = 395.4978, y = -362.3802, z = 288.8627, angle = 116.8055, collision = h0041B1
x = 394.3973, y = -362.3802, z = 289.3991, angle = 79.9518, collision = h0041B1
x = 393.1244, y = -361.8853, z = 289.1617, angle = 24.42549, collision = h0041B1
x = 392.5253, y = -361.3486, z = 288.3435, angle = -29.55693, collision = h0041B1
x = 393.0742, y = -361.1478, z = 287.1161, angle = -30.68829, collision = h0041B1
x = 393.746, y = -361.023, z = 285.9591, angle = 29.59938, collision = h0041B1
x = 393.4205, y = -360.5118, z = 284.8878, angle = 93.75116, collision = h0041B1
x = 392.2565, y = -360.1779, z = 284.5998, angle = 134.0331, collision = h0041B1
x = 391.3105, y = -360.1779, z = 285.3645, angle = 109.8172, collision = h0041B1
x = 390.2059, y = -360.1779, z = 285.9606, angle = 73.39636, collision = h0041B1
x = 389.1676, y = -360.1779, z = 285.184, angle = 12.36738, collision = h0041B1
x = 388.8968, y = -360.1779, z = 283.99, angle = -25.56528, collision = h0041B1
x = 389.3739, y = -360.0275, z = 282.7688, angle = 116.4405, collision = h0041B1
