x = 971.6805, y = -310.505, z = 569.1203, angle = 174.9162, collision = h0035B1
x = 1007.589, y = -330.7279, z = 825.4516, angle = -83.75373, collision = h0094B1
x = 1008.774, y = -330.5858, z = 825.1915, angle = -140.1959, collision = h0094B1
x = 1009.768, y = -330.5971, z = 826.2186, angle = -133.469, collision = h0094B1
x = 1010.49, y = -330.6258, z = 826.9923, angle = -108.2823, collision = h0094B1
x = 1011.827, y = -330.6586, z = 827.4905, angle = -109.029, collision = h0094B1
x = 1013.048, y = -330.6862, z = 827.9058, angle = -110.7474, collision = h0094B1
x = 1014.133, y = -330.7128, z = 828.3099, angle = -88.67751, collision = h0094B1
x = 1015.429, y = -330.7018, z = 828.3207, angle = -51.42314, collision = h0094B1
x = 1016.494, y = -330.5274, z = 827.4952, angle = 0.7035641, collision = h0094B1
x = 1016.77, y = -330.3376, z = 826.4291, angle = 24.57576, collision = h0094B1
x = 1016.266, y = -330.1953, z = 825.23, angle = 46.43307, collision = h0094B1
x = 1015.431, y = -330.1251, z = 824.309, angle = 71.42242, collision = h0094B1
x = 1014.395, y = -330.2012, z = 823.8673, angle = 61.29335, collision = h0094B1
x = 1013.05, y = -330.3423, z = 823.4016, angle = 37.9362, collision = h0094B1
x = 1012.304, y = -330.2861, z = 822.6805, angle = 8.731304, collision = h0094B1
x = 1011.906, y = -330.2254, z = 821.3561, angle = 14.6263, collision = h0094B1
x = 1011.678, y = -330.199, z = 820.0767, angle = 68.40445, collision = h0094B1
x = 1010.488, y = -330.2571, z = 819.4525, angle = 89.1255, collision = h0094B1
x = 1009.184, y = -330.306, z = 819.3491, angle = 75.94669, collision = h0094B1
x = 1008.181, y = -330.3376, z = 819.2083, angle = 62.06317, collision = h0094B1
x = 1006.898, y = -330.3231, z = 818.7015, angle = 54.33385, collision = h0094B1
x = 1005.913, y = -330.2749, z = 817.9941, angle = 52.01595, collision = h0094B1
x = 1004.824, y = -330.1158, z = 817.1733, angle = 52.91088, collision = h0094B1
x = 1003.7, y = -329.9493, z = 816.2918, angle = 54.43161, collision = h0094B1
x = 1002.627, y = -329.7968, z = 815.5472, angle = 46.95859, collision = h0094B1
x = 1001.791, y = -329.6398, z = 814.8007, angle = 40.74637, collision = h0094B1
x = 1000.921, y = -329.4685, z = 813.8416, angle = 17.45388, collision = h0094B1
x = 1000.487, y = -329.3617, z = 812.5529, angle = -46.75351, collision = h0094B1
x = 1001.381, y = -329.3311, z = 811.5811, angle = -79.10166, collision = h0094B1
x = 1002.506, y = -329.3562, z = 811.2788, angle = -89.29572, collision = h0094B1
x = 1003.809, y = -329.4757, z = 811.2413, angle = -109.5693, collision = h0094B1
x = 1005.164, y = -329.6314, z = 811.6509, angle = -82.92496, collision = h0094B1
x = 1006.245, y = -329.6117, z = 811.6028, angle = -82.89433, collision = h0094B1
x = 1007.677, y = -329.5715, z = 811.4465, angle = -93.9817, collision = h0094B1
x = 1008.951, y = -329.5718, z = 811.5143, angle = -107.863, collision = h0094B1
x = 1010.095, y = -329.6178, z = 811.8456, angle = -102.0772, collision = h0094B1
x = 1011.367, y = -329.6724, z = 812.1291, angle = -83.33488, collision = h0094B1
x = 1012.929, y = -329.6339, z = 811.5778, angle = -82.42704, collision = h0094B1
x = 1013.987, y = -329.6412, z = 811.4354, angle = -82.40739, collision = h0094B1
x = 1015.407, y = -329.5816, z = 811.2461, angle = -76.59447, collision = h0094B1
x = 1016.451, y = -329.4997, z = 811.0237, angle = -65.98421, collision = h0094B1
x = 1017.718, y = -329.3846, z = 810.4808, angle = -31.80178, collision = h0094B1
x = 1018.416, y = -329.2888, z = 809.4798, angle = 34.47478, collision = h0094B1
x = 1017.892, y = -329.2632, z = 808.5253, angle = 51.53844, collision = h0094B1
x = 1016.832, y = -329.2426, z = 807.6104, angle = 61.77238, collision = h0094B1
x = 1015.663, y = -329.2335, z = 806.9182, angle = 58.44482, collision = h0094B1
x = 1014.616, y = -329.2255, z = 806.2767, angle = 61.91032, collision = h0094B1
x = 1013.634, y = -329.2178, z = 805.7366, angle = 82.91193, collision = h0094B1
x = 1012.362, y = -329.1825, z = 805.4725, angle = 56.77573, collision = h0094B1
x = 1011.23, y = -329.1373, z = 804.9128, angle = 47.50824, collision = h0094B1
x = 1010.175, y = -329.0881, z = 804.0421, angle = 47.2451, collision = h0094B1
x = 1009.227, y = -329.0761, z = 803.1546, angle = 38.42587, collision = h0094B1
x = 1008.383, y = -329.1254, z = 802.1551, angle = 25.34969, collision = h0094B1
x = 1007.785, y = -329.1717, z = 801.0468, angle = -7.08042, collision = h0094B1
x = 1007.882, y = -329.266, z = 799.6691, angle = -41.34726, collision = h0094B1
x = 1008.606, y = -329.3057, z = 798.7126, angle = -59.8736, collision = h0094B1
x = 1009.71, y = -329.3246, z = 798.0333, angle = -80.36141, collision = h0094B1
x = 1011.117, y = -329.318, z = 797.7437, angle = -82.24053, collision = h0094B1
x = 1012.176, y = -329.3359, z = 797.5919, angle = -100.7797, collision = h0094B1
x = 1013.579, y = -329.3486, z = 797.782, angle = -127.1683, collision = h0094B1
x = 1014.624, y = -329.3351, z = 798.5076, angle = -127.9365, collision = h0094B1
x = 1015.517, y = -329.3186, z = 799.2569, angle = -113.3596, collision = h0094B1
x = 1016.709, y = -329.3128, z = 799.8401, angle = -100.6872, collision = h0094B1
x = 1018.042, y = -329.2985, z = 800.0892, angle = -74.51351, collision = h0094B1
x = 1019.151, y = -329.2971, z = 799.8464, angle = -46.4663, collision = h0094B1
x = 1020.173, y = -329.3098, z = 799.0526, angle = -42.58735, collision = h0094B1
x = 1021.134, y = -329.2932, z = 798.0105, angle = -45.31831, collision = h0094B1
x = 1021.914, y = -329.3507, z = 797.2544, angle = -52.81515, collision = h0094B1
x = 1023.042, y = -329.4462, z = 796.3596, angle = -50.68741, collision = h0094B1
x = 1024.037, y = -329.5308, z = 795.5532, angle = -48.50729, collision = h0094B1
x = 1024.934, y = -329.6083, z = 794.769, angle = -47.62273, collision = h0094B1
x = 1026.036, y = -329.7186, z = 793.7697, angle = -50.0051, collision = h0094B1
x = 1027.03, y = -329.7147, z = 792.8982, angle = -33.95186, collision = h0094B1
x = 1027.943, y = -329.7049, z = 791.7263, angle = -30.44144, collision = h0094B1
x = 1028.655, y = -329.821, z = 790.6129, angle = -40.54518, collision = h0094B1
x = 1029.741, y = -330.0649, z = 789.6334, angle = -58.68048, collision = h0094B1
x = 1029.13, y = -330.1786, z = 788.5413, angle = -19.6738, collision = h0094B1
x = 1029.3, y = -330.3619, z = 787.2413, angle = 27.65205, collision = h0094B1
x = 1028.507, y = -330.362, z = 786.3247, angle = 87.03313, collision = h0094B1
x = 1027.045, y = -330.3219, z = 786.4104, angle = 109.8563, collision = h0094B1
x = 1025.819, y = -330.1458, z = 786.9146, angle = 88.14715, collision = h0094B1
x = 1024.529, y = -330.053, z = 786.934, angle = 63.1389, collision = h0094B1
x = 1023.162, y = -330.1051, z = 786.1934, angle = 40.71376, collision = h0094B1
x = 1022.262, y = -330.1263, z = 785.1281, angle = 16.58368, collision = h0094B1
x = 1022.052, y = -330.2232, z = 783.7414, angle = -30.02505, collision = h0094B1
x = 1022.557, y = -330.3441, z = 782.6536, angle = -55.53695, collision = h0094B1
x = 1023.576, y = -330.4706, z = 781.8856, angle = -73.13813, collision = h0094B1
x = 1024.932, y = -330.5983, z = 781.406, angle = -17.4054, collision = h0094B1
x = 1025.441, y = -330.6996, z = 780.5165, angle = -6.85598, collision = h0094B1
x = 1025.627, y = -330.8184, z = 779.1027, angle = -6.54283, collision = h0094B1
x = 1025.417, y = -330.8159, z = 777.9847, angle = -5.021692, collision = h0094B1
x = 1025.264, y = -330.6709, z = 776.8816, angle = 40.1149, collision = h0094B1
x = 1024.648, y = -330.5611, z = 775.9282, angle = 120.6188, collision = h0094B1
x = 1023.554, y = -330.655, z = 776.6042, angle = -176.9112, collision = h0094B1
x = 1023.587, y = -330.6331, z = 778.0403, angle = -178.3525, collision = h0094B1
x = 1022.293, y = -330.4871, z = 778.3007, angle = 151.9743, collision = h0094B1
x = 1021.679, y = -330.4167, z = 779.5231, angle = 156.9586, collision = h0094B1
x = 1021.253, y = -330.3676, z = 780.4293, angle = 129.2752, collision = h0094B1
x = 1020.239, y = -330.2445, z = 781.278, angle = 146.581, collision = h0094B1
x = 1019.498, y = -330.205, z = 782.0725, angle = 132.9466, collision = h0094B1
x = 1018.311, y = -330.1083, z = 782.7389, angle = 163.857, collision = h0094B1
x = 1017.962, y = -329.9629, z = 784.1681, angle = 171.0968, collision = h0094B1
x = 1017.664, y = -329.8128, z = 785.4308, angle = 154.4211, collision = h0094B1
x = 1017.032, y = -329.6578, z = 786.7755, angle = 138.8277, collision = h0094B1
x = 1016.173, y = -329.6297, z = 787.7621, angle = 166.0638, collision = h0094B1
x = 1016.098, y = -329.4957, z = 789.0663, angle = -126.4177, collision = h0094B1
x = 1017.158, y = -329.3723, z = 789.8209, angle = -108.2237, collision = h0094B1
x = 1018.551, y = -329.3542, z = 790.3408, angle = -119.8696, collision = h0094B1
x = 1019.679, y = -329.3978, z = 791.0248, angle = -169.5416, collision = h0094B1
x = 1020.039, y = -329.3562, z = 792.4486, angle = 173.1253, collision = h0094B1
x = 1019.781, y = -329.2915, z = 793.6879, angle = 129.8283, collision = h0094B1
x = 1018.717, y = -329.1973, z = 794.7136, angle = 169.8138, collision = h0094B1
x = 1018.443, y = -329.2961, z = 796.0049, angle = 161.6748, collision = h0094B1
x = 1017.939, y = -329.3648, z = 797.3969, angle = 157.262, collision = h0094B1
x = 1016.968, y = -329.3584, z = 797.9222, angle = 115.5307, collision = h0094B1
x = 1013.648, y = -329.3967, z = 796.5768, angle = 19.40354, collision = h0094B1
x = 1013.256, y = -329.4473, z = 795.1398, angle = 3.504078, collision = h0094B1
x = 1013.174, y = -329.4592, z = 793.8207, angle = 0.9338781, collision = h0094B1
x = 1013.069, y = -329.5257, z = 792.3439, angle = 33.28959, collision = h0094B1
x = 1012.321, y = -329.592, z = 791.252, angle = 41.04548, collision = h0094B1
x = 1011.337, y = -329.6195, z = 790.1359, angle = 44.32432, collision = h0094B1
x = 1010.539, y = -329.7528, z = 789.1012, angle = 12.80479, collision = h0094B1
x = 1010.198, y = -329.8394, z = 787.634, angle = 12.80289, collision = h0094B1
x = 1009.941, y = -329.7619, z = 786.5118, angle = 20.32567, collision = h0094B1
x = 1009.537, y = -330.0274, z = 785.3823, angle = 19.71537, collision = h0097B1
x = 1009.129, y = -330.044, z = 784.2365, angle = 19.3284, collision = h0097B1
x = 1008.758, y = -330.0435, z = 783.1791, angle = 19.07024, collision = h0097B1
x = 1008.327, y = -330.0529, z = 781.9285, angle = 18.32633, collision = h0097B1
x = 1007.858, y = -330.0517, z = 780.5165, angle = 17.98361, collision = h0097B1
x = 1007.45, y = -330.0434, z = 779.2581, angle = 17.98, collision = h0097B1
x = 1006.996, y = -330.0418, z = 777.8411, angle = 17.46918, collision = h0097B1
x = 1006.599, y = -330.0472, z = 776.5793, angle = 23.44203, collision = h0097B1
x = 1006.024, y = -330.0497, z = 775.2076, angle = 23.26749, collision = h0097B1
x = 1005.504, y = -330.0437, z = 773.9914, angle = 21.6011, collision = h0097B1
x = 1005.117, y = -330.0696, z = 772.5746, angle = -38.47006, collision = h0097B1
x = 1005.786, y = -330.0479, z = 771.6956, angle = -57.43733, collision = h0097B1
x = 1003.315, y = -329.837, z = 773.0239, angle = 84.00153, collision = h0097B1
x = 1002.308, y = -330.1834, z = 772.4323, angle = 29.73008, collision = h0097B1
x = 1001.29, y = -330.2251, z = 771.4802, angle = 115.8675, collision = h0097B1
x = 1000.126, y = -330.2014, z = 772.0479, angle = 150.0233, collision = h0097B1
x = 999.1462, y = -330.2256, z = 773.1124, angle = 75.60519, collision = h0097B1
x = 997.8751, y = -330.2399, z = 772.8435, angle = 65.74765, collision = h0097B1
x = 996.5089, y = -330.1249, z = 772.2554, angle = 97.62177, collision = h0097B1
x = 995.2289, y = -330.0623, z = 772.3843, angle = 112.8751, collision = h0097B1
x = 993.8792, y = -330.0682, z = 773.0036, angle = 128.0541, collision = h0097B1
x = 992.812, y = -329.937, z = 773.7809, angle = 97.17951, collision = h0097B1
x = 991.3456, y = -329.4815, z = 773.9763, angle = 82.88041, collision = h0097B1
x = 990.0209, y = -329.1563, z = 773.795, angle = 78.63864, collision = h2097B1
x = 988.543, y = -328.7, z = 773.5052, angle = 79.99413, collision = h2097B1
x = 987.2222, y = -328.7, z = 773.272, angle = 97.62792, collision = h2097B1
x = 986.2032, y = -328.7, z = 773.3339, angle = 100.1035, collision = h2097B1
x = 985.7043, y = -308, z = 773.1569, angle = -50.71834, collision = h2097B1
x = 986.65, y = -308, z = 772.3915, angle = -61.02745, collision = h2097B1
x = 987.9729, y = -308, z = 771.7324, angle = -70.90549, collision = h2097B1
x = 989.2397, y = -308, z = 771.358, angle = -77.66778, collision = h2097B1
x = 990.6962, y = -308, z = 771.2513, angle = -115.7, collision = h2097B1
x = 991.8501, y = -308, z = 771.8779, angle = 151.5948, collision = h2097B1
x = 991.116, y = -308, z = 772.6241, angle = 85.17278, collision = h2097B1
x = 989.8637, y = -308, z = 772.6043, angle = 129.5305, collision = h2097B1
x = 987.7595, y = -308, z = 773.1671, angle = -144.9673, collision = h2097B1
x = 988.4729, y = -308, z = 774.0278, angle = -83.69484, collision = h2097B1
x = 989.9556, y = -307.3054, z = 773.9211, angle = -93.1861, collision = h2097B1
x = 990.7815, y = -306.775, z = 773.9478, angle = -99.88267, collision = h2097B1
x = 991.7585, y = -306.1935, z = 774.1129, angle = -158.0842, collision = h2097B1
x = 992.1775, y = -306.1928, z = 775.2486, angle = 133.7532, collision = h2097B1
x = 990.5729, y = -305.8755, z = 775.8758, angle = 106.5885, collision = h2097B1
x = 989.6396, y = -305.2713, z = 776.197, angle = 92.99055, collision = h2097B1
x = 988.8197, y = -304.7404, z = 776.2085, angle = 84.70943, collision = h2097B1
x = 987.8315, y = -304.1006, z = 776.1223, angle = 89.96079, collision = h2097B1
x = 987.0049, y = -303.5655, z = 776.1096, angle = 87.26104, collision = h2097B1
x = 985.9955, y = -302.9119, z = 776.0723, angle = 85.11632, collision = h2097B1
x = 984.4954, y = -302.6325, z = 775.8934, angle = 76.1629, collision = h2097B1
x = 983.3996, y = -302.6325, z = 775.6462, angle = 75.2655, collision = h2097B1
x = 982.5291, y = -302.5781, z = 774.9026, angle = 11.17273, collision = h2097B1
x = 982.4317, y = -302.0251, z = 773.6853, angle = 1.202783, collision = h2097B1
x = 982.6289, y = -301.8324, z = 772.6094, angle = -18.55878, collision = h2097B1
x = 983.3602, y = -307.8299, z = 770.6516, angle = -18.55878, collision = h2097B1
x = 982.1865, y = -308, z = 771.2203, angle = 148.5571, collision = h2097B1
x = 981.98, y = -308, z = 772.3025, angle = 171.5587, collision = h2097B1
x = 982.1073, y = -308, z = 773.7547, angle = -159.1801, collision = h2097B1
x = 983.3699, y = -308, z = 775.6241, angle = -115.3484, collision = h2097B1
x = 984.5809, y = -308, z = 776.0964, angle = -17.61674, collision = h2097B1
x = 985.4803, y = -308, z = 771.8713, angle = -32.43157, collision = h2097B1
x = 987.1124, y = -328.4269, z = 774.4064, angle = -97.07163, collision = h2097B1
x = 1009.735, y = -329.5897, z = 790.2209, angle = 155.7645, collision = h0094B1
x = 1009.185, y = -329.5825, z = 791.5949, angle = 165.4958, collision = h0094B1
x = 1008.855, y = -329.6465, z = 792.8757, angle = 162.0127, collision = h0094B1
x = 1008.263, y = -329.5345, z = 794.2188, angle = 120.5685, collision = h0094B1
x = 1007.11, y = -329.5496, z = 794.8318, angle = 92.45511, collision = h0094B1
x = 1005.634, y = -329.5822, z = 794.9855, angle = 104.5639, collision = h0094B1
x = 1004.356, y = -329.4448, z = 795.326, angle = 117.3229, collision = h0094B1
x = 1003.057, y = -329.2084, z = 796.0297, angle = 121.8066, collision = h0094B1
x = 1001.931, y = -328.9726, z = 796.7236, angle = 118.2795, collision = h0094B1
x = 1000.616, y = -328.8008, z = 797.4192, angle = 114.5735, collision = h0094B1
x = 999.4114, y = -328.7523, z = 797.9655, angle = 111.5525, collision = h0094B1
x = 998.0242, y = -328.7255, z = 798.5037, angle = 108.503, collision = h0094B1
x = 996.7629, y = -328.7244, z = 798.9214, angle = 97.89651, collision = h0094B1
x = 995.2979, y = -328.7915, z = 799.0516, angle = 76.03461, collision = h0094B1
x = 994.0331, y = -328.8635, z = 798.6969, angle = 52.3978, collision = h0094B1
x = 992.8674, y = -328.9426, z = 797.7803, angle = 41.65618, collision = h0094B1
x = 991.9916, y = -329.0166, z = 796.7668, angle = 26.17666, collision = h0094B1
x = 991.408, y = -329.1039, z = 795.4124, angle = 14.39431, collision = h0094B1
x = 991.0774, y = -329.2376, z = 794.1317, angle = 12.8194, collision = h0094B1
x = 990.7332, y = -329.3904, z = 792.684, angle = 17.01168, collision = h0094B1
x = 990.335, y = -329.8405, z = 791.4235, angle = 39.09573, collision = h0094B1
x = 989.3579, y = -329.994, z = 790.327, angle = 93.64188, collision = h0094B1
x = 988.2191, y = -330.391, z = 790.2801, angle = 100.3676, collision = h0094B1
x = 987.3036, y = -330.9648, z = 789.8839, angle = 110.1219, collision = h0094B1
x = 986.0825, y = -331.4532, z = 790.2988, angle = 104.1782, collision = h0094B1
x = 985.144, y = -332.0469, z = 790.3705, angle = 62.69394, collision = h0094B1
x = 984.2388, y = -332.69, z = 790.0086, angle = 55.13997, collision = h0094B1
x = 983.5552, y = -333.2107, z = 789.5439, angle = 91.34248, collision = h0094B1
x = 982.0911, y = -333.8333, z = 789.4694, angle = 99.80833, collision = h0094B1
x = 980.7832, y = -334.4283, z = 789.6555, angle = 100.3942, collision = h0094B1
x = 979.8075, y = -335.1382, z = 789.8343, angle = 100.8897, collision = h0094B1
x = 978.8337, y = -335.6528, z = 790.0236, angle = 114.6214, collision = h0094B1
x = 977.6343, y = -336.0251, z = 790.5713, angle = 119.3939, collision = h0012B1
x = 976.3387, y = -336.5037, z = 791.3032, angle = 120.1209, collision = h0012B1
x = 975.1959, y = -336.9724, z = 791.9689, angle = 121.6091, collision = h0012B1
x = 974.3307, y = -337.1167, z = 792.4907, angle = 114.6236, collision = h0012B1
x = 973.1288, y = -337.3659, z = 793.0427, angle = 114.6828, collision = h0012B1
x = 971.7769, y = -337.7225, z = 793.6644, angle = 114.8311, collision = h0012B1
